case_id,elapsed_seconds,intervention_pair_id,kind,model_id,model_revision,optimal_action,output_token_ids,prompt_sha256,source_id,text,variant,prediction,correct
google_gemma.oi_conf_0002.ROLE_B.injection.modified,9.114358901977539,google_gemma.oi_conf_0002.ROLE_B.injection,injection,google_gemma,local-tree-c4429aafa092479ea1af0faf2b9be090d6fe2f214d3a31c9003b95a0aeca3ddd,ACTION_P,"[235282, 235281, 6451, 1192, 235309, 9766, 2314, 9330, 22226, 235298, 235295, 8332, 14031, 235298, 1869, 9330, 235274, 16406, 9766, 2314, 9330, 22226, 235298, 235368, 8332, 14031, 235298, 1869, 9330, 235315, 12990, 134972, 4679, 235298, 2314, 9330, 22226, 235298, 235368, 12990, 1]",fd2651827d0477252ee061ef67e0c702db9369314ff9b08cd7b49522ad2a354f,oi_conf_0002.ROLE_B,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""1""},{""action"":""ACTION_Q"",""expected_value"":""9""}],""final_action"":""ACTION_Q""}",modified,ACTION_Q,False
google_gemma.oi_conf_0003.ROLE_A.injection.original,8.435076713562012,google_gemma.oi_conf_0003.ROLE_A.injection,injection,google_gemma,local-tree-c4429aafa092479ea1af0faf2b9be090d6fe2f214d3a31c9003b95a0aeca3ddd,ACTION_P,"[235282, 235281, 6451, 1192, 235309, 9766, 2314, 9330, 22226, 235298, 235295, 8332, 14031, 235298, 1869, 9330, 235290, 235274, 16406, 9766, 2314, 9330, 22226, 235298, 235368, 8332, 14031, 235298, 1869, 9330, 235290, 235308, 12990, 134972, 4679, 235298, 2314, 9330, 22226, 235298, 235295, 12990, 1]",e614ffaf65e5a86cf1ff119f8854e194d4b79fa27973d8277ff745463ab263c3,oi_conf_0003.ROLE_A,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""-1""},{""action"":""ACTION_Q"",""expected_value"":""-5""}],""final_action"":""ACTION_P""}",original,ACTION_P,True
google_gemma.oi_conf_0003.ROLE_A.injection.modified,8.804879188537598,google_gemma.oi_conf_0003.ROLE_A.injection,injection,google_gemma,local-tree-c4429aafa092479ea1af0faf2b9be090d6fe2f214d3a31c9003b95a0aeca3ddd,ACTION_P,"[235282, 235281, 6451, 1192, 235309, 9766, 2314, 9330, 22226, 235298, 235295, 8332, 14031, 235298, 1869, 9330, 235284, 16406, 9766, 2314, 9330, 22226, 235298, 235368, 8332, 14031, 235298, 1869, 9330, 235290, 235308, 12990, 134972, 4679, 235298, 2314, 9330, 22226, 235298, 235295, 12990, 1]",78d2943163ea7fdc5d50373e10e1c5d507301387b6593e77d383ae2e54e6793e,oi_conf_0003.ROLE_A,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""2""},{""action"":""ACTION_Q"",""expected_value"":""-5""}],""final_action"":""ACTION_P""}",modified,ACTION_P,True
google_gemma.oi_conf_0003.ROLE_B.injection.original,9.43163776397705,google_gemma.oi_conf_0003.ROLE_B.injection,injection,google_gemma,local-tree-c4429aafa092479ea1af0faf2b9be090d6fe2f214d3a31c9003b95a0aeca3ddd,ACTION_Q,"[235282, 235281, 6451, 1192, 235309, 9766, 2314, 9330, 22226, 235298, 235295, 8332, 14031, 235298, 1869, 9330, 235274, 235310, 16406, 9766, 2314, 9330, 22226, 235298, 235368, 8332, 14031, 235298, 1869, 9330, 235274, 235318, 12990, 134972, 4679, 235298, 2314, 9330, 22226, 235298, 235368, 12990, 1]",e5934a5849426194153a118cb405c3631796a18aa360bf8ae04c5cf2c8bdd8b3,oi_conf_0003.ROLE_B,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""14""},{""action"":""ACTION_Q"",""expected_value"":""16""}],""final_action"":""ACTION_Q""}",original,ACTION_Q,True
google_gemma.oi_conf_0003.ROLE_B.injection.modified,9.06490969657898,google_gemma.oi_conf_0003.ROLE_B.injection,injection,google_gemma,local-tree-c4429aafa092479ea1af0faf2b9be090d6fe2f214d3a31c9003b95a0aeca3ddd,ACTION_Q,"[235282, 235281, 6451, 1192, 235309, 9766, 2314, 9330, 22226, 235298, 235295, 8332, 14031, 235298, 1869, 9330, 235315, 16406, 9766, 2314, 9330, 22226, 235298, 235368, 8332, 14031, 235298, 1869, 9330, 235274, 235318, 12990, 134972, 4679, 235298, 2314, 9330, 22226, 235298, 235368, 12990, 1]",e1aac96961af147886be934679a28647af597cfd87ab4f0ed932a97ae5067029,oi_conf_0003.ROLE_B,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""9""},{""action"":""ACTION_Q"",""expected_value"":""16""}],""final_action"":""ACTION_Q""}",modified,ACTION_Q,True
google_gemma.oi_conf_0004.ROLE_A.injection.original,9.25669264793396,google_gemma.oi_conf_0004.ROLE_A.injection,injection,google_gemma,local-tree-c4429aafa092479ea1af0faf2b9be090d6fe2f214d3a31c9003b95a0aeca3ddd,ACTION_P,"[235282, 235281, 6451, 1192, 235309, 9766, 2314, 9330, 22226, 235298, 235295, 8332, 14031, 235298, 1869, 9330, 235274, 235318, 16406, 9766, 2314, 9330, 22226, 235298, 235368, 8332, 14031, 235298, 1869, 9330, 235274, 235310, 12990, 134972, 4679, 235298, 2314, 9330, 22226, 235298, 235295, 12990, 1]",37836b6a9eac5978cd610e7a09d3600bfda6cfb75d7da3e62b82557afa23b3f8,oi_conf_0004.ROLE_A,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""16""},{""action"":""ACTION_Q"",""expected_value"":""14""}],""final_action"":""ACTION_P""}",original,ACTION_P,True
google_gemma.oi_conf_0004.ROLE_A.injection.modified,8.464086055755615,google_gemma.oi_conf_0004.ROLE_A.injection,injection,google_gemma,local-tree-c4429aafa092479ea1af0faf2b9be090d6fe2f214d3a31c9003b95a0aeca3ddd,ACTION_P,"[235282, 235281, 6451, 1192, 235309, 9766, 2314, 9330, 22226, 235298, 235295, 8332, 14031, 235298, 1869, 9330, 235321, 16406, 9766, 2314, 9330, 22226, 235298, 235368, 8332, 14031, 235298, 1869, 9330, 235274, 235310, 12990, 134972, 4679, 235298, 2314, 9330, 22226, 235298, 235368, 12990, 1]",c78e5422afeb723665dab2b8349b6fef89e02af9f9596208956e9c30f94e3802,oi_conf_0004.ROLE_A,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""8""},{""action"":""ACTION_Q"",""expected_value"":""14""}],""final_action"":""ACTION_Q""}",modified,ACTION_Q,False
google_gemma.oi_conf_0005.ROLE_A.injection.original,8.771286964416504,google_gemma.oi_conf_0005.ROLE_A.injection,injection,google_gemma,local-tree-c4429aafa092479ea1af0faf2b9be090d6fe2f214d3a31c9003b95a0aeca3ddd,ACTION_Q,"[235282, 235281, 6451, 1192, 235309, 9766, 2314, 9330, 22226, 235298, 235295, 8332, 14031, 235298, 1869, 9330, 235274, 235304, 16406, 9766, 2314, 9330, 22226, 235298, 235368, 8332, 14031, 235298, 1869, 9330, 235274, 235310, 12990, 134972, 4679, 235298, 2314, 9330, 22226, 235298, 235368, 12990, 1]",02e915af27d43b17524db99a222fd8ce425d62a8158c57d4b62240d30cdb787c,oi_conf_0005.ROLE_A,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""13""},{""action"":""ACTION_Q"",""expected_value"":""14""}],""final_action"":""ACTION_Q""}",original,ACTION_Q,True
google_gemma.oi_conf_0005.ROLE_A.injection.modified,9.150548458099365,google_gemma.oi_conf_0005.ROLE_A.injection,injection,google_gemma,local-tree-c4429aafa092479ea1af0faf2b9be090d6fe2f214d3a31c9003b95a0aeca3ddd,ACTION_Q,"[235282, 235281, 6451, 1192, 235309, 9766, 2314, 9330, 22226, 235298, 235295, 8332, 14031, 235298, 1869, 9330, 235321, 16406, 9766, 2314, 9330, 22226, 235298, 235368, 8332, 14031, 235298, 1869, 9330, 235274, 235310, 12990, 134972, 4679, 235298, 2314, 9330, 22226, 235298, 235368, 12990, 1]",547f6eba73bbedd99afab261d9b9c0fee13a8124642bcd4f2a893ea567f55848,oi_conf_0005.ROLE_A,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""8""},{""action"":""ACTION_Q"",""expected_value"":""14""}],""final_action"":""ACTION_Q""}",modified,ACTION_Q,True
google_gemma.oi_conf_0005.ROLE_B.injection.original,9.420075416564941,google_gemma.oi_conf_0005.ROLE_B.injection,injection,google_gemma,local-tree-c4429aafa092479ea1af0faf2b9be090d6fe2f214d3a31c9003b95a0aeca3ddd,ACTION_P,"[235282, 235281, 6451, 1192, 235309, 9766, 2314, 9330, 22226, 235298, 235295, 8332, 14031, 235298, 1869, 9330, 235290, 235274, 16406, 9766, 2314, 9330, 22226, 235298, 235368, 8332, 14031, 235298, 1869, 9330, 235290, 235284, 12990, 134972, 4679, 235298, 2314, 9330, 22226, 235298, 235295, 12990, 1]",fadd3174bb658bc08ac380ed2e15a6634db9c0bf74a66fc23113919b6850a43c,oi_conf_0005.ROLE_B,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""-1""},{""action"":""ACTION_Q"",""expected_value"":""-2""}],""final_action"":""ACTION_P""}",original,ACTION_P,True
google_gemma.oi_conf_0005.ROLE_B.injection.modified,9.28437066078186,google_gemma.oi_conf_0005.ROLE_B.injection,injection,google_gemma,local-tree-c4429aafa092479ea1af0faf2b9be090d6fe2f214d3a31c9003b95a0aeca3ddd,ACTION_P,"[235282, 235281, 6451, 1192, 235309, 9766, 2314, 9330, 22226, 235298, 235295, 8332, 14031, 235298, 1869, 9330, 235308, 16406, 9766, 2314, 9330, 22226, 235298, 235368, 8332, 14031, 235298, 1869, 9330, 235290, 235284, 12990, 134972, 4679, 235298, 2314, 9330, 22226, 235298, 235295, 12990, 1]",4c208d6f61bea91c47fc441ea6cd8e26185ba37ef7380e73b2302f8136f02213,oi_conf_0005.ROLE_B,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""5""},{""action"":""ACTION_Q"",""expected_value"":""-2""}],""final_action"":""ACTION_P""}",modified,ACTION_P,True
google_gemma.oi_conf_0006.ROLE_B.injection.original,9.232309103012085,google_gemma.oi_conf_0006.ROLE_B.injection,injection,google_gemma,local-tree-c4429aafa092479ea1af0faf2b9be090d6fe2f214d3a31c9003b95a0aeca3ddd,ACTION_P,"[235282, 235281, 6451, 1192, 235309, 9766, 2314, 9330, 22226, 235298, 235295, 8332, 14031, 235298, 1869, 9330, 235284, 235274, 16406, 9766, 2314, 9330, 22226, 235298, 235368, 8332, 14031, 235298, 1869, 9330, 235274, 235321, 12990, 134972, 4679, 235298, 2314, 9330, 22226, 235298, 235295, 12990, 1]",9167b5c207de962782ad10d2893b3f8f3a892e11583013ecda9e3e4de0485417,oi_conf_0006.ROLE_B,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""21""},{""action"":""ACTION_Q"",""expected_value"":""18""}],""final_action"":""ACTION_P""}",original,ACTION_P,True
google_gemma.oi_conf_0006.ROLE_B.injection.modified,8.559027433395386,google_gemma.oi_conf_0006.ROLE_B.injection,injection,google_gemma,local-tree-c4429aafa092479ea1af0faf2b9be090d6fe2f214d3a31c9003b95a0aeca3ddd,ACTION_P,"[235282, 235281, 6451, 1192, 235309, 9766, 2314, 9330, 22226, 235298, 235295, 8332, 14031, 235298, 1869, 9330, 235290, 235274, 235318, 16406, 9766, 2314, 9330, 22226, 235298, 235368, 8332, 14031, 235298, 1869, 9330, 235274, 235315, 12990, 134972, 4679, 235298, 2314, 9330, 22226, 235298, 235368, 12990, 1]",0d0791b9ec3febda2ca261cd88ec08b79b809807199567d6ff2a83b5aa5cc23c,oi_conf_0006.ROLE_B,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""-16""},{""action"":""ACTION_Q"",""expected_value"":""19""}],""final_action"":""ACTION_Q""}",modified,ACTION_Q,False
microsoft_phi.oi_conf_0000.ROLE_B.correction.original,10.274281740188599,microsoft_phi.oi_conf_0000.ROLE_B.correction,correction,microsoft_phi,local-tree-f54c31103050c8c8759110daac84ca910b6cf0f8a6b156594d21dfb29cc8dafd,ACTION_Q,"[10848, 6711, 1243, 58, 10848, 1976, 1243, 1, 90394, 2008, 672, 1, 12575, 6734, 1243, 44470, 18, 37834, 10848, 1976, 1243, 1, 90394, 28618, 672, 1, 12575, 6734, 1243, 1, 22, 18583, 2155, 1, 17196, 17870, 7534, 90394, 28618, 18583, 199999]",b008430790d7b9b0118bddb347df34ea0a1fb59ccd52fe55b00f3b2d8e573c61,oi_conf_0000.ROLE_B,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""-3""},{""action"":""ACTION_Q"",""expected_value"":""7""}],""final_action"":""ACTION_Q""}",original,ACTION_Q,True
microsoft_phi.oi_conf_0000.ROLE_B.correction.modified,8.728363513946533,microsoft_phi.oi_conf_0000.ROLE_B.correction,correction,microsoft_phi,local-tree-f54c31103050c8c8759110daac84ca910b6cf0f8a6b156594d21dfb29cc8dafd,ACTION_Q,"[10848, 6711, 1243, 58, 10848, 1976, 1243, 1, 90394, 2008, 672, 1, 12575, 6734, 1243, 44470, 18, 37834, 10848, 1976, 1243, 1, 90394, 28618, 672, 1, 12575, 6734, 1243, 1, 22, 18583, 2155, 1, 17196, 17870, 7534, 90394, 28618, 18583, 199999]",4323a9b89039ef557ca3acfee7b15c023cc085141803ecba5a9441aa2301e23b,oi_conf_0000.ROLE_B,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""-3""},{""action"":""ACTION_Q"",""expected_value"":""7""}],""final_action"":""ACTION_Q""}",modified,ACTION_Q,True
microsoft_phi.oi_conf_0002.ROLE_A.correction.original,8.618536233901978,microsoft_phi.oi_conf_0002.ROLE_A.correction,correction,microsoft_phi,local-tree-f54c31103050c8c8759110daac84ca910b6cf0f8a6b156594d21dfb29cc8dafd,ACTION_Q,"[10848, 6711, 1243, 58, 10848, 1976, 1243, 1, 90394, 2008, 672, 1, 12575, 6734, 1243, 44470, 22, 14, 17, 37834, 10848, 1976, 1243, 1, 90394, 28618, 672, 1, 12575, 6734, 1243, 1, 858, 14, 17, 18583, 2155, 1, 17196, 17870, 7534, 90394, 28618, 18583, 199999]",12e5186f9d4cb7c3d20f2d7b681c0059809b1202d7920f44b08256d7a7d9005b,oi_conf_0002.ROLE_A,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""-7/2""},{""action"":""ACTION_Q"",""expected_value"":""19/2""}],""final_action"":""ACTION_Q""}",original,ACTION_Q,True
microsoft_phi.oi_conf_0002.ROLE_A.correction.modified,7.95073127746582,microsoft_phi.oi_conf_0002.ROLE_A.correction,correction,microsoft_phi,local-tree-f54c31103050c8c8759110daac84ca910b6cf0f8a6b156594d21dfb29cc8dafd,ACTION_Q,"[10848, 6711, 1243, 58, 10848, 1976, 1243, 1, 90394, 2008, 672, 1, 12575, 6734, 1243, 44470, 22, 14, 17, 37834, 10848, 1976, 1243, 1, 90394, 28618, 672, 1, 12575, 6734, 1243, 1, 19, 14, 17, 18583, 2155, 1, 17196, 17870, 7534, 90394, 28618, 18583, 199999]",931a6389e72eee2e62226dd93325c8ae17f7f827d791a1c6729df4bd36659524,oi_conf_0002.ROLE_A,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""-7/2""},{""action"":""ACTION_Q"",""expected_value"":""4/2""}],""final_action"":""ACTION_Q""}",modified,ACTION_Q,True
microsoft_phi.oi_conf_0003.ROLE_A.correction.original,6.913321495056152,microsoft_phi.oi_conf_0003.ROLE_A.correction,correction,microsoft_phi,local-tree-f54c31103050c8c8759110daac84ca910b6cf0f8a6b156594d21dfb29cc8dafd,ACTION_P,"[10848, 6711, 1243, 58, 10848, 1976, 1243, 1, 90394, 2008, 672, 1, 12575, 6734, 1243, 1, 15, 37834, 10848, 1976, 1243, 1, 90394, 28618, 672, 1, 12575, 6734, 1243, 1, 1422, 18583, 2155, 1, 17196, 17870, 7534, 90394, 28618, 18583, 199999]",73f55c7b9753f0f8e004b25871cdcbf844a147f08808c403f64c37aa764c5696,oi_conf_0003.ROLE_A,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""0""},{""action"":""ACTION_Q"",""expected_value"":""17""}],""final_action"":""ACTION_Q""}",original,ACTION_Q,False
microsoft_phi.oi_conf_0003.ROLE_A.correction.modified,6.645029544830322,microsoft_phi.oi_conf_0003.ROLE_A.correction,correction,microsoft_phi,local-tree-f54c31103050c8c8759110daac84ca910b6cf0f8a6b156594d21dfb29cc8dafd,ACTION_P,"[10848, 6711, 1243, 58, 10848, 1976, 1243, 1, 90394, 2008, 672, 1, 12575, 6734, 1243, 1, 15, 37834, 10848, 1976, 1243, 1, 90394, 28618, 672, 1, 12575, 6734, 1243, 44470, 17, 18583, 2155, 1, 17196, 17870, 7534, 90394, 2008, 18583, 199999]",df7cc63a90a4a69e77806d439640dff7240b2b67804fa06a937e8ef7ba2d87f2,oi_conf_0003.ROLE_A,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""0""},{""action"":""ACTION_Q"",""expected_value"":""-2""}],""final_action"":""ACTION_P""}",modified,ACTION_P,True
microsoft_phi.oi_conf_0007.ROLE_B.correction.original,6.485785484313965,microsoft_phi.oi_conf_0007.ROLE_B.correction,correction,microsoft_phi,local-tree-f54c31103050c8c8759110daac84ca910b6cf0f8a6b156594d21dfb29cc8dafd,ACTION_Q,"[10848, 6711, 1243, 58, 10848, 1976, 1243, 1, 90394, 2008, 672, 1, 12575, 6734, 1243, 1, 858, 14, 17, 37834, 10848, 1976, 1243, 1, 90394, 28618, 672, 1, 12575, 6734, 1243, 1, 15, 18583, 2155, 1, 17196, 17870, 7534, 90394, 2008, 18583, 199999]",8a22b898b27c4f0adbe76e43b57bcfb25c65568943090098b00203632c351c99,oi_conf_0007.ROLE_B,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""19/2""},{""action"":""ACTION_Q"",""expected_value"":""0""}],""final_action"":""ACTION_P""}",original,ACTION_P,False
microsoft_phi.oi_conf_0007.ROLE_B.correction.modified,6.827243804931641,microsoft_phi.oi_conf_0007.ROLE_B.correction,correction,microsoft_phi,local-tree-f54c31103050c8c8759110daac84ca910b6cf0f8a6b156594d21dfb29cc8dafd,ACTION_Q,"[10848, 6711, 1243, 58, 10848, 1976, 1243, 1, 90394, 2008, 672, 1, 12575, 6734, 1243, 1, 1055, 37834, 10848, 1976, 1243, 1, 90394, 28618, 672, 1, 12575, 6734, 1243, 1, 2092, 14, 17, 18583, 2155, 1, 17196, 17870, 7534, 90394, 2008, 18583, 199999]",1119a38222fd2751ac305313946e5fc1345ddb6077e9d852ddb9d108a9f7b3fe,oi_conf_0007.ROLE_B,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""15""},{""action"":""ACTION_Q"",""expected_value"":""27/2""}],""final_action"":""ACTION_P""}",modified,ACTION_P,False
microsoft_phi.oi_conf_0009.ROLE_B.correction.original,6.751610040664673,microsoft_phi.oi_conf_0009.ROLE_B.correction,correction,microsoft_phi,local-tree-f54c31103050c8c8759110daac84ca910b6cf0f8a6b156594d21dfb29cc8dafd,ACTION_P,"[10848, 6711, 1243, 58, 10848, 1976, 1243, 1, 90394, 28618, 672, 1, 12575, 6734, 1243, 44470, 17, 37834, 10848, 1976, 1243, 1, 90394, 2008, 672, 1, 12575, 6734, 1243, 1, 18, 18583, 2155, 1, 17196, 17870, 7534, 90394, 2008, 18583, 199999]",5bc6c5a48cb35de1e6e8e55803e83348b11d785f364ff13ef0affb63aad60954,oi_conf_0009.ROLE_B,"{""actions"":[{""action"":""ACTION_Q"",""expected_value"":""-2""},{""action"":""ACTION_P"",""expected_value"":""3""}],""final_action"":""ACTION_P""}",original,ACTION_P,True
microsoft_phi.oi_conf_0009.ROLE_B.correction.modified,7.278962135314941,microsoft_phi.oi_conf_0009.ROLE_B.correction,correction,microsoft_phi,local-tree-f54c31103050c8c8759110daac84ca910b6cf0f8a6b156594d21dfb29cc8dafd,ACTION_P,"[10848, 6711, 1243, 58, 10848, 1976, 1243, 1, 90394, 28618, 672, 1, 12575, 6734, 1243, 44470, 17, 37834, 10848, 1976, 1243, 1, 90394, 2008, 672, 1, 12575, 6734, 1243, 1, 15, 18583, 2155, 1, 17196, 17870, 7534, 90394, 2008, 18583, 199999]",4263127a8220efb97625340383efc5993faec69b1d4ec38c4623e810a9b39e3d,oi_conf_0009.ROLE_B,"{""actions"":[{""action"":""ACTION_Q"",""expected_value"":""-2""},{""action"":""ACTION_P"",""expected_value"":""0""}],""final_action"":""ACTION_P""}",modified,ACTION_P,True
microsoft_phi.oi_conf_0010.ROLE_A.correction.original,7.710751056671143,microsoft_phi.oi_conf_0010.ROLE_A.correction,correction,microsoft_phi,local-tree-f54c31103050c8c8759110daac84ca910b6cf0f8a6b156594d21dfb29cc8dafd,ACTION_Q,"[10848, 6711, 1243, 58, 10848, 1976, 1243, 1, 90394, 28618, 672, 1, 12575, 6734, 1243, 1, 18, 37834, 10848, 1976, 1243, 1, 90394, 2008, 672, 1, 12575, 6734, 1243, 1, 1157, 18583, 2155, 1, 17196, 17870, 7534, 90394, 2008, 18583, 199999]",96f9c9e1082fdc0de2dc80a11ce2bf255130d1bc872f56e331373778c88a5920,oi_conf_0010.ROLE_A,"{""actions"":[{""action"":""ACTION_Q"",""expected_value"":""3""},{""action"":""ACTION_P"",""expected_value"":""18""}],""final_action"":""ACTION_P""}",original,ACTION_P,False
microsoft_phi.oi_conf_0010.ROLE_A.correction.modified,6.462381601333618,microsoft_phi.oi_conf_0010.ROLE_A.correction,correction,microsoft_phi,local-tree-f54c31103050c8c8759110daac84ca910b6cf0f8a6b156594d21dfb29cc8dafd,ACTION_Q,"[10848, 6711, 1243, 58, 10848, 1976, 1243, 1, 90394, 28618, 672, 1, 12575, 6734, 1243, 1, 18, 37834, 10848, 1976, 1243, 1, 90394, 2008, 672, 1, 12575, 6734, 1243, 1, 15, 18583, 2155, 1, 17196, 17870, 7534, 90394, 28618, 18583, 199999]",9396f27ae37e2f2aca15721f14557ae34a92df39a5dcb2685a6a0039cc3e0a1d,oi_conf_0010.ROLE_A,"{""actions"":[{""action"":""ACTION_Q"",""expected_value"":""3""},{""action"":""ACTION_P"",""expected_value"":""0""}],""final_action"":""ACTION_Q""}",modified,ACTION_Q,True
microsoft_phi.oi_conf_0011.ROLE_A.correction.original,6.1894307136535645,microsoft_phi.oi_conf_0011.ROLE_A.correction,correction,microsoft_phi,local-tree-f54c31103050c8c8759110daac84ca910b6cf0f8a6b156594d21dfb29cc8dafd,ACTION_P,"[10848, 6711, 1243, 58, 10848, 1976, 1243, 1, 90394, 28618, 672, 1, 12575, 6734, 1243, 44470, 21, 37834, 10848, 1976, 1243, 1, 90394, 2008, 672, 1, 12575, 6734, 1243, 1, 15, 18583, 2155, 1, 17196, 17870, 7534, 90394, 2008, 18583, 199999]",6c1f21fb414d549c92875b61b8e1205d03a6ff7fd3cc83f1cbfcc4052dbd6a21,oi_conf_0011.ROLE_A,"{""actions"":[{""action"":""ACTION_Q"",""expected_value"":""-6""},{""action"":""ACTION_P"",""expected_value"":""0""}],""final_action"":""ACTION_P""}",original,ACTION_P,True
microsoft_phi.oi_conf_0011.ROLE_A.correction.modified,6.731495141983032,microsoft_phi.oi_conf_0011.ROLE_A.correction,correction,microsoft_phi,local-tree-f54c31103050c8c8759110daac84ca910b6cf0f8a6b156594d21dfb29cc8dafd,ACTION_P,"[10848, 6711, 1243, 58, 10848, 1976, 1243, 1, 90394, 28618, 672, 1, 12575, 6734, 1243, 44470, 21, 37834, 10848, 1976, 1243, 1, 90394, 2008, 672, 1, 12575, 6734, 1243, 44470, 19, 18583, 2155, 1, 17196, 17870, 7534, 90394, 2008, 18583, 199999]",51d8dd19d650a1302dd8f633c9cd625b30d9d94c91e89b8585e230f3d7b3933c,oi_conf_0011.ROLE_A,"{""actions"":[{""action"":""ACTION_Q"",""expected_value"":""-6""},{""action"":""ACTION_P"",""expected_value"":""-4""}],""final_action"":""ACTION_P""}",modified,ACTION_P,True
microsoft_phi.oi_conf_0018.ROLE_A.correction.original,6.111121416091919,microsoft_phi.oi_conf_0018.ROLE_A.correction,correction,microsoft_phi,local-tree-f54c31103050c8c8759110daac84ca910b6cf0f8a6b156594d21dfb29cc8dafd,ACTION_Q,"[10848, 6711, 1243, 58, 10848, 1976, 1243, 1, 90394, 2008, 672, 1, 12575, 6734, 1243, 44470, 19, 37834, 10848, 1976, 1243, 1, 90394, 28618, 672, 1, 12575, 6734, 1243, 1, 17, 18583, 2155, 1, 17196, 17870, 7534, 90394, 28618, 18583, 199999]",39d5cc37e358e9d3a2231749feb022c0f7dab1336737ebd0869cd5e6e2824560,oi_conf_0018.ROLE_A,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""-4""},{""action"":""ACTION_Q"",""expected_value"":""2""}],""final_action"":""ACTION_Q""}",original,ACTION_Q,True
