id,pair_id,model_id,prompt_mode,controller,domain,difficulty,correct,has_max_call,has_min_call,has_expected_call,has_unexpected_call,has_mixed_calls
cf_0137.opponent,cf_0137,qwen25_math7b,bellman,opponent,resource_game,2,True,False,False,False,False,False
cf_0138.self,cf_0138,qwen25_math7b,bellman,self,abstract_game,3,True,True,False,True,False,False
cf_0138.opponent,cf_0138,qwen25_math7b,bellman,opponent,abstract_game,3,False,False,True,True,False,False
cf_0139.self,cf_0139,qwen25_math7b,bellman,self,cyber_defense,3,False,True,False,True,False,False
cf_0139.opponent,cf_0139,qwen25_math7b,bellman,opponent,cyber_defense,3,False,True,False,False,True,False
cf_0140.self,cf_0140,qwen25_math7b,bellman,self,tool_agent,3,True,True,False,True,False,False
cf_0140.opponent,cf_0140,qwen25_math7b,bellman,opponent,tool_agent,3,False,True,True,True,True,True
cf_0141.self,cf_0141,qwen25_math7b,bellman,self,logistics,3,False,False,False,False,False,False
cf_0141.opponent,cf_0141,qwen25_math7b,bellman,opponent,logistics,3,True,False,False,False,False,False
cf_0142.self,cf_0142,qwen25_math7b,bellman,self,exploration,3,True,False,False,False,False,False
cf_0142.opponent,cf_0142,qwen25_math7b,bellman,opponent,exploration,3,False,True,False,False,True,False
cf_0143.self,cf_0143,qwen25_math7b,bellman,self,resource_game,3,True,True,False,True,False,False
cf_0143.opponent,cf_0143,qwen25_math7b,bellman,opponent,resource_game,3,True,False,False,False,False,False
cf_0144.self,cf_0144,qwen25_math7b,bellman,self,abstract_game,1,True,False,False,False,False,False
cf_0144.opponent,cf_0144,qwen25_math7b,bellman,opponent,abstract_game,1,False,False,False,False,False,False
cf_0145.self,cf_0145,qwen25_math7b,bellman,self,cyber_defense,1,True,True,False,True,False,False
cf_0145.opponent,cf_0145,qwen25_math7b,bellman,opponent,cyber_defense,1,True,False,False,False,False,False
cf_0146.self,cf_0146,qwen25_math7b,bellman,self,tool_agent,1,True,True,False,True,False,False
cf_0146.opponent,cf_0146,qwen25_math7b,bellman,opponent,tool_agent,1,True,False,False,False,False,False
cf_0147.self,cf_0147,qwen25_math7b,bellman,self,logistics,1,True,False,False,False,False,False
cf_0147.opponent,cf_0147,qwen25_math7b,bellman,opponent,logistics,1,True,True,False,False,True,False
cf_0148.self,cf_0148,qwen25_math7b,bellman,self,exploration,1,True,False,False,False,False,False
cf_0148.opponent,cf_0148,qwen25_math7b,bellman,opponent,exploration,1,False,False,False,False,False,False
cf_0149.self,cf_0149,qwen25_math7b,bellman,self,resource_game,1,True,True,False,True,False,False
cf_0149.opponent,cf_0149,qwen25_math7b,bellman,opponent,resource_game,1,False,False,False,False,False,False
cf_0150.self,cf_0150,qwen25_math7b,bellman,self,abstract_game,2,True,False,False,False,False,False
cf_0150.opponent,cf_0150,qwen25_math7b,bellman,opponent,abstract_game,2,False,False,False,False,False,False
cf_0151.self,cf_0151,qwen25_math7b,bellman,self,cyber_defense,2,True,True,False,True,False,False
cf_0151.opponent,cf_0151,qwen25_math7b,bellman,opponent,cyber_defense,2,True,True,False,False,True,False
cf_0152.self,cf_0152,qwen25_math7b,bellman,self,tool_agent,2,True,True,False,True,False,False
cf_0152.opponent,cf_0152,qwen25_math7b,bellman,opponent,tool_agent,2,False,False,False,False,False,False
cf_0153.self,cf_0153,qwen25_math7b,bellman,self,logistics,2,True,True,False,True,False,False
cf_0153.opponent,cf_0153,qwen25_math7b,bellman,opponent,logistics,2,False,True,False,False,True,False
cf_0154.self,cf_0154,qwen25_math7b,bellman,self,exploration,2,False,False,False,False,False,False
cf_0154.opponent,cf_0154,qwen25_math7b,bellman,opponent,exploration,2,True,False,False,False,False,False
cf_0155.self,cf_0155,qwen25_math7b,bellman,self,resource_game,2,True,True,False,True,False,False
cf_0155.opponent,cf_0155,qwen25_math7b,bellman,opponent,resource_game,2,False,True,False,False,True,False
cf_0156.self,cf_0156,qwen25_math7b,bellman,self,abstract_game,3,True,False,False,False,False,False
cf_0156.opponent,cf_0156,qwen25_math7b,bellman,opponent,abstract_game,3,False,True,False,False,True,False
cf_0157.self,cf_0157,qwen25_math7b,bellman,self,cyber_defense,3,False,False,False,False,False,False
cf_0157.opponent,cf_0157,qwen25_math7b,bellman,opponent,cyber_defense,3,True,False,False,False,False,False
cf_0158.self,cf_0158,qwen25_math7b,bellman,self,tool_agent,3,True,True,False,True,False,False
cf_0158.opponent,cf_0158,qwen25_math7b,bellman,opponent,tool_agent,3,True,False,False,False,False,False
cf_0159.self,cf_0159,qwen25_math7b,bellman,self,logistics,3,True,False,False,False,False,False
cf_0159.opponent,cf_0159,qwen25_math7b,bellman,opponent,logistics,3,False,False,False,False,False,False
cf_0160.self,cf_0160,qwen25_math7b,bellman,self,exploration,3,True,True,False,True,False,False
cf_0160.opponent,cf_0160,qwen25_math7b,bellman,opponent,exploration,3,True,False,False,False,False,False
cf_0161.self,cf_0161,qwen25_math7b,bellman,self,resource_game,3,False,True,False,True,False,False
cf_0161.opponent,cf_0161,qwen25_math7b,bellman,opponent,resource_game,3,False,False,False,False,False,False
cf_0162.self,cf_0162,qwen25_math7b,bellman,self,abstract_game,1,True,False,False,False,False,False
cf_0162.opponent,cf_0162,qwen25_math7b,bellman,opponent,abstract_game,1,False,False,False,False,False,False
cf_0163.self,cf_0163,qwen25_math7b,bellman,self,cyber_defense,1,True,True,False,True,False,False
cf_0163.opponent,cf_0163,qwen25_math7b,bellman,opponent,cyber_defense,1,False,False,False,False,False,False
cf_0164.self,cf_0164,qwen25_math7b,bellman,self,tool_agent,1,True,True,False,True,False,False
cf_0164.opponent,cf_0164,qwen25_math7b,bellman,opponent,tool_agent,1,False,False,False,False,False,False
cf_0165.self,cf_0165,qwen25_math7b,bellman,self,logistics,1,True,True,False,True,False,False
cf_0165.opponent,cf_0165,qwen25_math7b,bellman,opponent,logistics,1,False,False,False,False,False,False
cf_0166.self,cf_0166,qwen25_math7b,bellman,self,exploration,1,True,True,False,True,False,False
cf_0166.opponent,cf_0166,qwen25_math7b,bellman,opponent,exploration,1,False,True,False,False,True,False
cf_0167.self,cf_0167,qwen25_math7b,bellman,self,resource_game,1,False,False,False,False,False,False
cf_0167.opponent,cf_0167,qwen25_math7b,bellman,opponent,resource_game,1,False,False,False,False,False,False
cf_0168.self,cf_0168,qwen25_math7b,bellman,self,abstract_game,2,False,False,False,False,False,False
cf_0168.opponent,cf_0168,qwen25_math7b,bellman,opponent,abstract_game,2,False,False,False,False,False,False
cf_0169.self,cf_0169,qwen25_math7b,bellman,self,cyber_defense,2,False,True,False,True,False,False
cf_0169.opponent,cf_0169,qwen25_math7b,bellman,opponent,cyber_defense,2,True,True,False,False,True,False
cf_0170.self,cf_0170,qwen25_math7b,bellman,self,tool_agent,2,False,True,False,True,False,False
cf_0170.opponent,cf_0170,qwen25_math7b,bellman,opponent,tool_agent,2,False,False,False,False,False,False
cf_0171.self,cf_0171,qwen25_math7b,bellman,self,logistics,2,True,True,False,True,False,False
cf_0171.opponent,cf_0171,qwen25_math7b,bellman,opponent,logistics,2,True,False,True,True,False,False
cf_0172.self,cf_0172,qwen25_math7b,bellman,self,exploration,2,True,True,False,True,False,False
cf_0172.opponent,cf_0172,qwen25_math7b,bellman,opponent,exploration,2,False,False,True,True,False,False
cf_0173.self,cf_0173,qwen25_math7b,bellman,self,resource_game,2,True,True,False,True,False,False
cf_0173.opponent,cf_0173,qwen25_math7b,bellman,opponent,resource_game,2,True,False,False,False,False,False
cf_0174.self,cf_0174,qwen25_math7b,bellman,self,abstract_game,3,True,False,False,False,False,False
cf_0174.opponent,cf_0174,qwen25_math7b,bellman,opponent,abstract_game,3,False,True,False,False,True,False
cf_0175.self,cf_0175,qwen25_math7b,bellman,self,cyber_defense,3,False,True,False,True,False,False
cf_0175.opponent,cf_0175,qwen25_math7b,bellman,opponent,cyber_defense,3,False,False,False,False,False,False
cf_0176.self,cf_0176,qwen25_math7b,bellman,self,tool_agent,3,True,True,False,True,False,False
cf_0176.opponent,cf_0176,qwen25_math7b,bellman,opponent,tool_agent,3,False,False,False,False,False,False
cf_0177.self,cf_0177,qwen25_math7b,bellman,self,logistics,3,True,False,False,False,False,False
cf_0177.opponent,cf_0177,qwen25_math7b,bellman,opponent,logistics,3,False,False,False,False,False,False
cf_0178.self,cf_0178,qwen25_math7b,bellman,self,exploration,3,True,True,False,True,False,False
cf_0178.opponent,cf_0178,qwen25_math7b,bellman,opponent,exploration,3,True,False,False,False,False,False
cf_0179.self,cf_0179,qwen25_math7b,bellman,self,resource_game,3,True,True,False,True,False,False
cf_0179.opponent,cf_0179,qwen25_math7b,bellman,opponent,resource_game,3,False,False,False,False,False,False
cf_0000.self,cf_0000,qwen25_math7b,cot,self,abstract_game,1,True,False,False,False,False,False
cf_0000.opponent,cf_0000,qwen25_math7b,cot,opponent,abstract_game,1,False,False,False,False,False,False
cf_0001.self,cf_0001,qwen25_math7b,cot,self,cyber_defense,1,True,False,False,False,False,False
cf_0001.opponent,cf_0001,qwen25_math7b,cot,opponent,cyber_defense,1,True,False,False,False,False,False
cf_0002.self,cf_0002,qwen25_math7b,cot,self,tool_agent,1,True,False,False,False,False,False
cf_0002.opponent,cf_0002,qwen25_math7b,cot,opponent,tool_agent,1,True,False,False,False,False,False
cf_0003.self,cf_0003,qwen25_math7b,cot,self,logistics,1,True,False,False,False,False,False
cf_0003.opponent,cf_0003,qwen25_math7b,cot,opponent,logistics,1,True,False,False,False,False,False
cf_0004.self,cf_0004,qwen25_math7b,cot,self,exploration,1,False,False,False,False,False,False
cf_0004.opponent,cf_0004,qwen25_math7b,cot,opponent,exploration,1,False,False,False,False,False,False
cf_0005.self,cf_0005,qwen25_math7b,cot,self,resource_game,1,True,False,False,False,False,False
cf_0005.opponent,cf_0005,qwen25_math7b,cot,opponent,resource_game,1,True,False,False,False,False,False
cf_0006.self,cf_0006,qwen25_math7b,cot,self,abstract_game,2,True,False,False,False,False,False
cf_0006.opponent,cf_0006,qwen25_math7b,cot,opponent,abstract_game,2,False,False,False,False,False,False
cf_0007.self,cf_0007,qwen25_math7b,cot,self,cyber_defense,2,True,False,False,False,False,False
cf_0007.opponent,cf_0007,qwen25_math7b,cot,opponent,cyber_defense,2,False,False,False,False,False,False
cf_0008.self,cf_0008,qwen25_math7b,cot,self,tool_agent,2,True,False,False,False,False,False
cf_0008.opponent,cf_0008,qwen25_math7b,cot,opponent,tool_agent,2,False,False,False,False,False,False
cf_0009.self,cf_0009,qwen25_math7b,cot,self,logistics,2,False,False,False,False,False,False
cf_0009.opponent,cf_0009,qwen25_math7b,cot,opponent,logistics,2,False,False,False,False,False,False
cf_0010.self,cf_0010,qwen25_math7b,cot,self,exploration,2,True,False,False,False,False,False
cf_0010.opponent,cf_0010,qwen25_math7b,cot,opponent,exploration,2,True,False,False,False,False,False
cf_0011.self,cf_0011,qwen25_math7b,cot,self,resource_game,2,False,False,False,False,False,False
cf_0011.opponent,cf_0011,qwen25_math7b,cot,opponent,resource_game,2,False,False,False,False,False,False
cf_0012.self,cf_0012,qwen25_math7b,cot,self,abstract_game,3,True,False,False,False,False,False
cf_0012.opponent,cf_0012,qwen25_math7b,cot,opponent,abstract_game,3,False,False,False,False,False,False
cf_0013.self,cf_0013,qwen25_math7b,cot,self,cyber_defense,3,True,False,False,False,False,False
cf_0013.opponent,cf_0013,qwen25_math7b,cot,opponent,cyber_defense,3,False,False,False,False,False,False
cf_0014.self,cf_0014,qwen25_math7b,cot,self,tool_agent,3,True,False,False,False,False,False
cf_0014.opponent,cf_0014,qwen25_math7b,cot,opponent,tool_agent,3,False,False,True,True,False,False
cf_0015.self,cf_0015,qwen25_math7b,cot,self,logistics,3,True,False,False,False,False,False
cf_0015.opponent,cf_0015,qwen25_math7b,cot,opponent,logistics,3,False,False,False,False,False,False
cf_0016.self,cf_0016,qwen25_math7b,cot,self,exploration,3,True,False,False,False,False,False
cf_0016.opponent,cf_0016,qwen25_math7b,cot,opponent,exploration,3,False,False,False,False,False,False
cf_0017.self,cf_0017,qwen25_math7b,cot,self,resource_game,3,True,False,False,False,False,False
cf_0017.opponent,cf_0017,qwen25_math7b,cot,opponent,resource_game,3,False,False,False,False,False,False
cf_0018.self,cf_0018,qwen25_math7b,cot,self,abstract_game,1,True,False,False,False,False,False
cf_0018.opponent,cf_0018,qwen25_math7b,cot,opponent,abstract_game,1,True,False,False,False,False,False
cf_0019.self,cf_0019,qwen25_math7b,cot,self,cyber_defense,1,True,False,False,False,False,False
cf_0019.opponent,cf_0019,qwen25_math7b,cot,opponent,cyber_defense,1,False,False,False,False,False,False
cf_0020.self,cf_0020,qwen25_math7b,cot,self,tool_agent,1,True,False,False,False,False,False
cf_0020.opponent,cf_0020,qwen25_math7b,cot,opponent,tool_agent,1,True,False,False,False,False,False
cf_0021.self,cf_0021,qwen25_math7b,cot,self,logistics,1,False,False,False,False,False,False
cf_0021.opponent,cf_0021,qwen25_math7b,cot,opponent,logistics,1,True,False,False,False,False,False
cf_0022.self,cf_0022,qwen25_math7b,cot,self,exploration,1,True,False,False,False,False,False
cf_0022.opponent,cf_0022,qwen25_math7b,cot,opponent,exploration,1,True,False,False,False,False,False
cf_0023.self,cf_0023,qwen25_math7b,cot,self,resource_game,1,True,False,False,False,False,False
cf_0023.opponent,cf_0023,qwen25_math7b,cot,opponent,resource_game,1,True,False,False,False,False,False
cf_0024.self,cf_0024,qwen25_math7b,cot,self,abstract_game,2,True,False,False,False,False,False
cf_0024.opponent,cf_0024,qwen25_math7b,cot,opponent,abstract_game,2,False,False,True,True,False,False
cf_0025.self,cf_0025,qwen25_math7b,cot,self,cyber_defense,2,True,False,False,False,False,False
cf_0025.opponent,cf_0025,qwen25_math7b,cot,opponent,cyber_defense,2,True,False,False,False,False,False
cf_0026.self,cf_0026,qwen25_math7b,cot,self,tool_agent,2,True,False,False,False,False,False
cf_0026.opponent,cf_0026,qwen25_math7b,cot,opponent,tool_agent,2,True,False,True,True,False,False
cf_0027.self,cf_0027,qwen25_math7b,cot,self,logistics,2,False,False,False,False,False,False
cf_0027.opponent,cf_0027,qwen25_math7b,cot,opponent,logistics,2,False,False,False,False,False,False
cf_0028.self,cf_0028,qwen25_math7b,cot,self,exploration,2,True,False,False,False,False,False
cf_0028.opponent,cf_0028,qwen25_math7b,cot,opponent,exploration,2,False,False,False,False,False,False
cf_0029.self,cf_0029,qwen25_math7b,cot,self,resource_game,2,True,False,False,False,False,False
cf_0029.opponent,cf_0029,qwen25_math7b,cot,opponent,resource_game,2,False,False,False,False,False,False
cf_0030.self,cf_0030,qwen25_math7b,cot,self,abstract_game,3,True,False,False,False,False,False
cf_0030.opponent,cf_0030,qwen25_math7b,cot,opponent,abstract_game,3,False,False,True,True,False,False
cf_0031.self,cf_0031,qwen25_math7b,cot,self,cyber_defense,3,True,False,False,False,False,False
cf_0031.opponent,cf_0031,qwen25_math7b,cot,opponent,cyber_defense,3,False,False,False,False,False,False
cf_0032.self,cf_0032,qwen25_math7b,cot,self,tool_agent,3,True,True,False,True,False,False
cf_0032.opponent,cf_0032,qwen25_math7b,cot,opponent,tool_agent,3,False,False,False,False,False,False
cf_0033.self,cf_0033,qwen25_math7b,cot,self,logistics,3,True,False,False,False,False,False
cf_0033.opponent,cf_0033,qwen25_math7b,cot,opponent,logistics,3,False,False,False,False,False,False
cf_0034.self,cf_0034,qwen25_math7b,cot,self,exploration,3,True,False,False,False,False,False
cf_0034.opponent,cf_0034,qwen25_math7b,cot,opponent,exploration,3,False,False,True,True,False,False
cf_0035.self,cf_0035,qwen25_math7b,cot,self,resource_game,3,True,False,False,False,False,False
cf_0035.opponent,cf_0035,qwen25_math7b,cot,opponent,resource_game,3,False,False,False,False,False,False
cf_0036.self,cf_0036,qwen25_math7b,cot,self,abstract_game,1,False,False,False,False,False,False
cf_0036.opponent,cf_0036,qwen25_math7b,cot,opponent,abstract_game,1,True,False,False,False,False,False
cf_0037.self,cf_0037,qwen25_math7b,cot,self,cyber_defense,1,True,False,False,False,False,False
cf_0037.opponent,cf_0037,qwen25_math7b,cot,opponent,cyber_defense,1,True,False,False,False,False,False
cf_0038.self,cf_0038,qwen25_math7b,cot,self,tool_agent,1,True,False,False,False,False,False
cf_0038.opponent,cf_0038,qwen25_math7b,cot,opponent,tool_agent,1,False,False,False,False,False,False
cf_0039.self,cf_0039,qwen25_math7b,cot,self,logistics,1,True,False,False,False,False,False
cf_0039.opponent,cf_0039,qwen25_math7b,cot,opponent,logistics,1,True,False,False,False,False,False
cf_0040.self,cf_0040,qwen25_math7b,cot,self,exploration,1,True,False,False,False,False,False
cf_0040.opponent,cf_0040,qwen25_math7b,cot,opponent,exploration,1,False,False,False,False,False,False
cf_0041.self,cf_0041,qwen25_math7b,cot,self,resource_game,1,True,False,False,False,False,False
cf_0041.opponent,cf_0041,qwen25_math7b,cot,opponent,resource_game,1,False,False,False,False,False,False
cf_0042.self,cf_0042,qwen25_math7b,cot,self,abstract_game,2,True,False,False,False,False,False
cf_0042.opponent,cf_0042,qwen25_math7b,cot,opponent,abstract_game,2,True,False,False,False,False,False
cf_0043.self,cf_0043,qwen25_math7b,cot,self,cyber_defense,2,True,False,False,False,False,False
